actor_id,film_id,last_update
76,187,2/15/06 10:05
76,223,2/15/06 10:05
76,234,2/15/06 10:05
76,251,2/15/06 10:05
76,348,2/15/06 10:05
76,444,2/15/06 10:05
76,464,2/15/06 10:05
76,474,2/15/06 10:05
76,498,2/15/06 10:05
76,568,2/15/06 10:05
76,604,2/15/06 10:05
76,606,2/15/06 10:05
76,642,2/15/06 10:05
76,648,2/15/06 10:05
76,650,2/15/06 10:05
76,709,2/15/06 10:05
76,760,2/15/06 10:05
76,765,2/15/06 10:05
76,781,2/15/06 10:05
76,850,2/15/06 10:05
76,862,2/15/06 10:05
76,866,2/15/06 10:05
76,870,2/15/06 10:05
76,912,2/15/06 10:05
76,935,2/15/06 10:05
76,958,2/15/06 10:05
77,13,2/15/06 10:05
77,22,2/15/06 10:05
77,40,2/15/06 10:05
77,73,2/15/06 10:05
77,78,2/15/06 10:05
77,153,2/15/06 10:05
77,224,2/15/06 10:05
77,240,2/15/06 10:05
77,245,2/15/06 10:05
77,261,2/15/06 10:05
77,343,2/15/06 10:05
77,442,2/15/06 10:05
77,458,2/15/06 10:05
77,538,2/15/06 10:05
77,566,2/15/06 10:05
77,612,2/15/06 10:05
77,635,2/15/06 10:05
77,694,2/15/06 10:05
77,749,2/15/06 10:05
77,938,2/15/06 10:05
77,943,2/15/06 10:05
77,963,2/15/06 10:05
77,969,2/15/06 10:05
77,993,2/15/06 10:05
78,86,2/15/06 10:05
78,239,2/15/06 10:05
78,260,2/15/06 10:05
78,261,2/15/06 10:05
78,265,2/15/06 10:05
78,301,2/15/06 10:05
78,387,2/15/06 10:05
78,393,2/15/06 10:05
78,428,2/15/06 10:05
78,457,2/15/06 10:05
78,505,2/15/06 10:05
78,520,2/15/06 10:05
78,530,2/15/06 10:05
78,549,2/15/06 10:05
78,552,2/15/06 10:05
78,599,2/15/06 10:05
78,670,2/15/06 10:05
78,674,2/15/06 10:05
78,689,2/15/06 10:05
78,762,2/15/06 10:05
78,767,2/15/06 10:05
78,811,2/15/06 10:05
78,852,2/15/06 10:05
78,880,2/15/06 10:05
78,963,2/15/06 10:05
78,968,2/15/06 10:05
79,32,2/15/06 10:05
79,33,2/15/06 10:05
79,40,2/15/06 10:05
79,141,2/15/06 10:05
79,205,2/15/06 10:05
79,230,2/15/06 10:05
79,242,2/15/06 10:05
79,262,2/15/06 10:05
79,267,2/15/06 10:05
79,269,2/15/06 10:05
79,299,2/15/06 10:05
79,367,2/15/06 10:05
79,428,2/15/06 10:05
79,430,2/15/06 10:05
79,473,2/15/06 10:05
79,607,2/15/06 10:05
79,628,2/15/06 10:05
79,634,2/15/06 10:05
79,646,2/15/06 10:05
79,727,2/15/06 10:05
79,750,2/15/06 10:05
79,753,2/15/06 10:05
79,769,2/15/06 10:05
79,776,2/15/06 10:05
79,788,2/15/06 10:05
79,840,2/15/06 10:05
79,853,2/15/06 10:05
79,916,2/15/06 10:05
80,69,2/15/06 10:05
80,118,2/15/06 10:05
80,124,2/15/06 10:05
80,175,2/15/06 10:05
80,207,2/15/06 10:05
80,212,2/15/06 10:05
80,260,2/15/06 10:05
80,262,2/15/06 10:05
80,280,2/15/06 10:05
80,341,2/15/06 10:05
80,342,2/15/06 10:05
80,343,2/15/06 10:05
80,362,2/15/06 10:05
80,436,2/15/06 10:05
80,475,2/15/06 10:05
80,553,2/15/06 10:05
80,619,2/15/06 10:05
80,622,2/15/06 10:05
80,680,2/15/06 10:05
80,687,2/15/06 10:05
80,688,2/15/06 10:05
80,709,2/15/06 10:05
80,788,2/15/06 10:05
80,807,2/15/06 10:05
80,858,2/15/06 10:05
80,888,2/15/06 10:05
80,941,2/15/06 10:05
80,979,2/15/06 10:05
81,4,2/15/06 10:05
81,11,2/15/06 10:05
81,59,2/15/06 10:05
81,89,2/15/06 10:05
81,178,2/15/06 10:05
81,186,2/15/06 10:05
81,194,2/15/06 10:05
81,215,2/15/06 10:05
81,219,2/15/06 10:05
81,232,2/15/06 10:05
81,260,2/15/06 10:05
81,267,2/15/06 10:05
81,268,2/15/06 10:05
81,304,2/15/06 10:05
81,332,2/15/06 10:05
81,389,2/15/06 10:05
81,398,2/15/06 10:05
81,453,2/15/06 10:05
81,458,2/15/06 10:05
81,465,2/15/06 10:05
81,505,2/15/06 10:05
81,508,2/15/06 10:05
81,527,2/15/06 10:05
81,545,2/15/06 10:05
81,564,2/15/06 10:05
81,578,2/15/06 10:05
81,579,2/15/06 10:05
81,613,2/15/06 10:05
81,619,2/15/06 10:05
81,643,2/15/06 10:05
81,692,2/15/06 10:05
81,710,2/15/06 10:05
81,729,2/15/06 10:05
81,761,2/15/06 10:05
81,827,2/15/06 10:05
81,910,2/15/06 10:05
82,17,2/15/06 10:05
82,33,2/15/06 10:05
82,104,2/15/06 10:05
82,143,2/15/06 10:05
82,188,2/15/06 10:05
82,242,2/15/06 10:05
82,247,2/15/06 10:05
82,290,2/15/06 10:05
82,306,2/15/06 10:05
82,316,2/15/06 10:05
82,344,2/15/06 10:05
82,453,2/15/06 10:05
82,468,2/15/06 10:05
82,480,2/15/06 10:05
82,497,2/15/06 10:05
82,503,2/15/06 10:05
82,527,2/15/06 10:05
82,551,2/15/06 10:05
82,561,2/15/06 10:05
82,750,2/15/06 10:05
82,787,2/15/06 10:05
82,802,2/15/06 10:05
82,838,2/15/06 10:05
82,839,2/15/06 10:05
82,870,2/15/06 10:05
82,877,2/15/06 10:05
82,893,2/15/06 10:05
82,911,2/15/06 10:05
82,954,2/15/06 10:05
82,978,2/15/06 10:05
82,985,2/15/06 10:05
83,49,2/15/06 10:05
83,52,2/15/06 10:05
83,58,2/15/06 10:05
83,110,2/15/06 10:05
83,120,2/15/06 10:05
83,121,2/15/06 10:05
83,135,2/15/06 10:05
83,165,2/15/06 10:05
83,217,2/15/06 10:05
83,247,2/15/06 10:05
83,249,2/15/06 10:05
83,263,2/15/06 10:05
83,268,2/15/06 10:05
83,279,2/15/06 10:05
83,281,2/15/06 10:05
83,339,2/15/06 10:05
83,340,2/15/06 10:05
83,369,2/15/06 10:05
83,412,2/15/06 10:05
83,519,2/15/06 10:05
83,529,2/15/06 10:05
83,615,2/15/06 10:05
83,631,2/15/06 10:05
83,655,2/15/06 10:05
83,672,2/15/06 10:05
83,686,2/15/06 10:05
83,719,2/15/06 10:05
83,764,2/15/06 10:05
83,777,2/15/06 10:05
83,784,2/15/06 10:05
83,833,2/15/06 10:05
83,873,2/15/06 10:05
83,932,2/15/06 10:05
84,19,2/15/06 10:05
84,39,2/15/06 10:05
84,46,2/15/06 10:05
84,175,2/15/06 10:05
84,238,2/15/06 10:05
84,281,2/15/06 10:05
84,290,2/15/06 10:05
84,312,2/15/06 10:05
84,317,2/15/06 10:05
84,413,2/15/06 10:05
84,414,2/15/06 10:05
84,460,2/15/06 10:05
84,479,2/15/06 10:05
84,491,2/15/06 10:05
84,529,2/15/06 10:05
84,540,2/15/06 10:05
84,566,2/15/06 10:05
84,574,2/15/06 10:05
84,589,2/15/06 10:05
84,616,2/15/06 10:05
84,646,2/15/06 10:05
84,703,2/15/06 10:05
84,729,2/15/06 10:05
84,764,2/15/06 10:05
84,782,2/15/06 10:05
84,809,2/15/06 10:05
84,830,2/15/06 10:05
84,843,2/15/06 10:05
84,887,2/15/06 10:05
84,975,2/15/06 10:05
84,996,2/15/06 10:05
85,2,2/15/06 10:05
85,14,2/15/06 10:05
85,72,2/15/06 10:05
85,85,2/15/06 10:05
85,92,2/15/06 10:05
85,148,2/15/06 10:05
85,216,2/15/06 10:05
85,290,2/15/06 10:05
85,296,2/15/06 10:05
85,297,2/15/06 10:05
85,337,2/15/06 10:05
85,383,2/15/06 10:05
85,421,2/15/06 10:05
85,446,2/15/06 10:05
85,461,2/15/06 10:05
85,475,2/15/06 10:05
85,478,2/15/06 10:05
85,522,2/15/06 10:05
85,543,2/15/06 10:05
85,558,2/15/06 10:05
85,591,2/15/06 10:05
85,630,2/15/06 10:05
85,678,2/15/06 10:05
85,711,2/15/06 10:05
85,761,2/15/06 10:05
85,812,2/15/06 10:05
85,869,2/15/06 10:05
85,875,2/15/06 10:05
85,895,2/15/06 10:05
85,957,2/15/06 10:05
85,960,2/15/06 10:05
86,137,2/15/06 10:05
86,163,2/15/06 10:05
86,196,2/15/06 10:05
86,216,2/15/06 10:05
86,249,2/15/06 10:05
86,303,2/15/06 10:05
86,331,2/15/06 10:05
86,364,2/15/06 10:05
86,391,2/15/06 10:05
86,432,2/15/06 10:05
86,482,2/15/06 10:05
86,486,2/15/06 10:05
86,519,2/15/06 10:05
86,520,2/15/06 10:05
86,548,2/15/06 10:05
86,623,2/15/06 10:05
86,631,2/15/06 10:05
86,636,2/15/06 10:05
86,752,2/15/06 10:05
86,760,2/15/06 10:05
86,808,2/15/06 10:05
86,857,2/15/06 10:05
86,878,2/15/06 10:05
86,893,2/15/06 10:05
86,905,2/15/06 10:05
86,923,2/15/06 10:05
86,929,2/15/06 10:05
87,48,2/15/06 10:05
87,157,2/15/06 10:05
87,161,2/15/06 10:05
87,199,2/15/06 10:05
87,207,2/15/06 10:05
87,250,2/15/06 10:05
87,253,2/15/06 10:05
87,312,2/15/06 10:05
87,421,2/15/06 10:05
87,570,2/15/06 10:05
87,599,2/15/06 10:05
87,606,2/15/06 10:05
87,654,2/15/06 10:05
87,679,2/15/06 10:05
87,706,2/15/06 10:05
87,718,2/15/06 10:05
87,721,2/15/06 10:05
87,830,2/15/06 10:05
87,870,2/15/06 10:05
87,952,2/15/06 10:05
87,961,2/15/06 10:05
88,4,2/15/06 10:05
88,76,2/15/06 10:05
88,87,2/15/06 10:05
88,128,2/15/06 10:05
88,170,2/15/06 10:05
88,193,2/15/06 10:05
88,234,2/15/06 10:05
88,304,2/15/06 10:05
88,602,2/15/06 10:05
88,620,2/15/06 10:05
88,668,2/15/06 10:05
88,717,2/15/06 10:05
88,785,2/15/06 10:05
88,819,2/15/06 10:05
88,839,2/15/06 10:05
88,881,2/15/06 10:05
88,908,2/15/06 10:05
88,929,2/15/06 10:05
88,940,2/15/06 10:05
88,968,2/15/06 10:05
89,47,2/15/06 10:05
89,103,2/15/06 10:05
89,117,2/15/06 10:05
89,162,2/15/06 10:05
89,182,2/15/06 10:05
89,187,2/15/06 10:05
89,212,2/15/06 10:05
89,254,2/15/06 10:05
89,266,2/15/06 10:05
89,306,2/15/06 10:05
89,342,2/15/06 10:05
89,406,2/15/06 10:05
89,410,2/15/06 10:05
89,446,2/15/06 10:05
89,473,2/15/06 10:05
89,488,2/15/06 10:05
89,529,2/15/06 10:05
89,542,2/15/06 10:05
89,564,2/15/06 10:05
89,697,2/15/06 10:05
89,833,2/15/06 10:05
89,864,2/15/06 10:05
89,970,2/15/06 10:05
89,976,2/15/06 10:05
90,2,2/15/06 10:05
90,11,2/15/06 10:05
90,100,2/15/06 10:05
90,197,2/15/06 10:05
90,212,2/15/06 10:05
90,262,2/15/06 10:05
90,303,2/15/06 10:05
90,330,2/15/06 10:05
90,363,2/15/06 10:05
90,374,2/15/06 10:05
90,384,2/15/06 10:05
90,385,2/15/06 10:05
90,391,2/15/06 10:05
90,406,2/15/06 10:05
90,433,2/15/06 10:05
90,442,2/15/06 10:05
90,451,2/15/06 10:05
90,520,2/15/06 10:05
90,529,2/15/06 10:05
90,542,2/15/06 10:05
90,586,2/15/06 10:05
90,633,2/15/06 10:05
90,663,2/15/06 10:05
90,676,2/15/06 10:05
90,771,2/15/06 10:05
90,817,2/15/06 10:05
90,838,2/15/06 10:05
90,855,2/15/06 10:05
90,858,2/15/06 10:05
90,868,2/15/06 10:05
90,880,2/15/06 10:05
90,901,2/15/06 10:05
90,925,2/15/06 10:05
91,13,2/15/06 10:05
91,25,2/15/06 10:05
91,48,2/15/06 10:05
91,176,2/15/06 10:05
91,181,2/15/06 10:05
91,190,2/15/06 10:05
91,335,2/15/06 10:05
91,416,2/15/06 10:05
91,447,2/15/06 10:05
91,480,2/15/06 10:05
91,493,2/15/06 10:05
91,509,2/15/06 10:05
91,511,2/15/06 10:05
91,608,2/15/06 10:05
91,807,2/15/06 10:05
91,829,2/15/06 10:05
91,849,2/15/06 10:05
91,859,2/15/06 10:05
91,941,2/15/06 10:05
91,982,2/15/06 10:05
92,90,2/15/06 10:05
92,94,2/15/06 10:05
92,103,2/15/06 10:05
92,104,2/15/06 10:05
92,123,2/15/06 10:05
92,137,2/15/06 10:05
92,207,2/15/06 10:05
92,229,2/15/06 10:05
92,338,2/15/06 10:05
92,381,2/15/06 10:05
92,436,2/15/06 10:05
92,443,2/15/06 10:05
92,453,2/15/06 10:05
92,470,2/15/06 10:05
92,505,2/15/06 10:05
92,512,2/15/06 10:05
92,543,2/15/06 10:05
92,545,2/15/06 10:05
92,547,2/15/06 10:05
92,553,2/15/06 10:05
92,564,2/15/06 10:05
92,568,2/15/06 10:05
92,618,2/15/06 10:05
92,662,2/15/06 10:05
92,686,2/15/06 10:05
92,699,2/15/06 10:05
92,712,2/15/06 10:05
92,728,2/15/06 10:05
92,802,2/15/06 10:05
92,825,2/15/06 10:05
92,838,2/15/06 10:05
92,889,2/15/06 10:05
92,929,2/15/06 10:05
92,991,2/15/06 10:05
93,71,2/15/06 10:05
93,120,2/15/06 10:05
93,124,2/15/06 10:05
93,280,2/15/06 10:05
93,325,2/15/06 10:05
93,339,2/15/06 10:05
93,427,2/15/06 10:05
93,445,2/15/06 10:05
93,453,2/15/06 10:05
93,473,2/15/06 10:05
93,573,2/15/06 10:05
93,621,2/15/06 10:05
93,644,2/15/06 10:05
93,678,2/15/06 10:05
93,680,2/15/06 10:05
93,699,2/15/06 10:05
93,744,2/15/06 10:05
93,768,2/15/06 10:05
93,777,2/15/06 10:05
93,835,2/15/06 10:05
93,856,2/15/06 10:05
93,874,2/15/06 10:05
93,909,2/15/06 10:05
93,916,2/15/06 10:05
93,982,2/15/06 10:05
94,13,2/15/06 10:05
94,60,2/15/06 10:05
94,76,2/15/06 10:05
94,122,2/15/06 10:05
94,153,2/15/06 10:05
94,193,2/15/06 10:05
94,206,2/15/06 10:05
94,228,2/15/06 10:05
94,270,2/15/06 10:05
94,275,2/15/06 10:05
94,320,2/15/06 10:05
94,322,2/15/06 10:05
94,337,2/15/06 10:05
94,354,2/15/06 10:05
94,402,2/15/06 10:05
94,428,2/15/06 10:05
94,457,2/15/06 10:05
94,473,2/15/06 10:05
94,475,2/15/06 10:05
94,512,2/15/06 10:05
94,517,2/15/06 10:05
94,521,2/15/06 10:05
94,533,2/15/06 10:05
94,540,2/15/06 10:05
94,548,2/15/06 10:05
94,551,2/15/06 10:05
94,712,2/15/06 10:05
94,713,2/15/06 10:05
94,724,2/15/06 10:05
94,775,2/15/06 10:05
94,788,2/15/06 10:05
94,950,2/15/06 10:05
94,989,2/15/06 10:05
95,22,2/15/06 10:05
95,35,2/15/06 10:05
95,47,2/15/06 10:05
95,52,2/15/06 10:05
95,65,2/15/06 10:05
95,74,2/15/06 10:05
95,126,2/15/06 10:05
95,207,2/15/06 10:05
95,245,2/15/06 10:05
95,294,2/15/06 10:05
95,301,2/15/06 10:05
95,312,2/15/06 10:05
95,329,2/15/06 10:05
95,353,2/15/06 10:05
95,375,2/15/06 10:05
95,420,2/15/06 10:05
95,424,2/15/06 10:05
95,431,2/15/06 10:05
95,498,2/15/06 10:05
95,522,2/15/06 10:05
95,546,2/15/06 10:05
95,551,2/15/06 10:05
95,619,2/15/06 10:05
95,627,2/15/06 10:05
95,690,2/15/06 10:05
95,748,2/15/06 10:05
95,813,2/15/06 10:05
95,828,2/15/06 10:05
95,855,2/15/06 10:05
95,903,2/15/06 10:05
95,923,2/15/06 10:05
96,8,2/15/06 10:05
96,36,2/15/06 10:05
96,40,2/15/06 10:05
96,54,2/15/06 10:05
96,58,2/15/06 10:05
96,66,2/15/06 10:05
96,134,2/15/06 10:05
96,209,2/15/06 10:05
96,244,2/15/06 10:05
96,320,2/15/06 10:05
96,430,2/15/06 10:05
96,452,2/15/06 10:05
96,486,2/15/06 10:05
96,572,2/15/06 10:05
96,590,2/15/06 10:05
96,661,2/15/06 10:05
96,778,2/15/06 10:05
96,832,2/15/06 10:05
96,846,2/15/06 10:05
96,874,2/15/06 10:05
96,945,2/15/06 10:05
96,968,2/15/06 10:05
96,987,2/15/06 10:05
97,143,2/15/06 10:05
97,177,2/15/06 10:05
97,188,2/15/06 10:05
97,197,2/15/06 10:05
97,256,2/15/06 10:05
97,312,2/15/06 10:05
97,342,2/15/06 10:05
97,348,2/15/06 10:05
97,358,2/15/06 10:05
97,370,2/15/06 10:05
97,437,2/15/06 10:05
97,446,2/15/06 10:05
97,466,2/15/06 10:05
97,518,2/15/06 10:05
97,553,2/15/06 10:05
97,561,2/15/06 10:05
97,641,2/15/06 10:05
97,656,2/15/06 10:05
97,728,2/15/06 10:05
97,755,2/15/06 10:05
97,757,2/15/06 10:05
97,826,2/15/06 10:05
97,862,2/15/06 10:05
97,930,2/15/06 10:05
97,933,2/15/06 10:05
97,947,2/15/06 10:05
97,951,2/15/06 10:05
98,66,2/15/06 10:05
98,72,2/15/06 10:05
98,81,2/15/06 10:05
98,87,2/15/06 10:05
98,107,2/15/06 10:05
98,120,2/15/06 10:05
98,183,2/15/06 10:05
98,194,2/15/06 10:05
98,212,2/15/06 10:05
98,297,2/15/06 10:05
98,607,2/15/06 10:05
98,634,2/15/06 10:05
98,686,2/15/06 10:05
98,705,2/15/06 10:05
98,710,2/15/06 10:05
98,721,2/15/06 10:05
98,725,2/15/06 10:05
98,734,2/15/06 10:05
98,738,2/15/06 10:05
98,765,2/15/06 10:05
98,782,2/15/06 10:05
98,824,2/15/06 10:05
98,829,2/15/06 10:05
98,912,2/15/06 10:05
98,955,2/15/06 10:05
98,985,2/15/06 10:05
98,990,2/15/06 10:05
99,7,2/15/06 10:05
99,27,2/15/06 10:05
99,84,2/15/06 10:05
99,250,2/15/06 10:05
99,322,2/15/06 10:05
99,325,2/15/06 10:05
99,381,2/15/06 10:05
99,414,2/15/06 10:05
99,475,2/15/06 10:05
99,490,2/15/06 10:05
99,512,2/15/06 10:05
99,540,2/15/06 10:05
99,572,2/15/06 10:05
99,600,2/15/06 10:05
99,618,2/15/06 10:05
99,620,2/15/06 10:05
99,622,2/15/06 10:05
99,636,2/15/06 10:05
99,672,2/15/06 10:05
99,726,2/15/06 10:05
99,741,2/15/06 10:05
99,796,2/15/06 10:05
99,835,2/15/06 10:05
99,967,2/15/06 10:05
99,978,2/15/06 10:05
99,982,2/15/06 10:05
100,17,2/15/06 10:05
100,118,2/15/06 10:05
100,250,2/15/06 10:05
100,411,2/15/06 10:05
100,414,2/15/06 10:05
100,513,2/15/06 10:05
100,563,2/15/06 10:05
100,642,2/15/06 10:05
100,714,2/15/06 10:05
100,718,2/15/06 10:05
100,759,2/15/06 10:05
100,779,2/15/06 10:05
100,815,2/15/06 10:05
100,846,2/15/06 10:05
100,850,2/15/06 10:05
100,872,2/15/06 10:05
100,877,2/15/06 10:05
100,909,2/15/06 10:05
100,919,2/15/06 10:05
100,944,2/15/06 10:05
100,967,2/15/06 10:05
100,979,2/15/06 10:05
100,991,2/15/06 10:05
100,992,2/15/06 10:05
101,60,2/15/06 10:05
101,66,2/15/06 10:05
101,85,2/15/06 10:05
101,146,2/15/06 10:05
101,189,2/15/06 10:05
101,250,2/15/06 10:05
101,255,2/15/06 10:05
101,263,2/15/06 10:05
101,275,2/15/06 10:05
101,289,2/15/06 10:05
101,491,2/15/06 10:05
101,494,2/15/06 10:05
101,511,2/15/06 10:05
101,568,2/15/06 10:05
101,608,2/15/06 10:05
101,617,2/15/06 10:05
101,655,2/15/06 10:05
101,662,2/15/06 10:05
101,700,2/15/06 10:05
101,702,2/15/06 10:05
101,758,2/15/06 10:05
101,774,2/15/06 10:05
101,787,2/15/06 10:05
101,828,2/15/06 10:05
101,841,2/15/06 10:05
101,928,2/15/06 10:05
101,932,2/15/06 10:05
101,936,2/15/06 10:05
101,941,2/15/06 10:05
101,978,2/15/06 10:05
101,980,2/15/06 10:05
101,984,2/15/06 10:05
101,988,2/15/06 10:05
102,20,2/15/06 10:05
102,34,2/15/06 10:05
102,53,2/15/06 10:05
102,123,2/15/06 10:05
102,124,2/15/06 10:05
102,194,2/15/06 10:05
102,200,2/15/06 10:05
102,205,2/15/06 10:05
102,268,2/15/06 10:05
102,326,2/15/06 10:05
102,329,2/15/06 10:05
102,334,2/15/06 10:05
102,351,2/15/06 10:05
102,418,2/15/06 10:05
102,431,2/15/06 10:05
102,446,2/15/06 10:05
102,485,2/15/06 10:05
102,508,2/15/06 10:05
102,517,2/15/06 10:05
102,521,2/15/06 10:05
102,526,2/15/06 10:05
102,529,2/15/06 10:05
102,544,2/15/06 10:05
102,600,2/15/06 10:05
102,605,2/15/06 10:05
102,606,2/15/06 10:05
102,624,2/15/06 10:05
102,631,2/15/06 10:05
102,712,2/15/06 10:05
102,728,2/15/06 10:05
102,744,2/15/06 10:05
102,796,2/15/06 10:05
102,802,2/15/06 10:05
102,810,2/15/06 10:05
102,828,2/15/06 10:05
102,837,2/15/06 10:05
102,845,2/15/06 10:05
102,852,2/15/06 10:05
102,958,2/15/06 10:05
102,979,2/15/06 10:05
102,980,2/15/06 10:05
103,5,2/15/06 10:05
103,118,2/15/06 10:05
103,130,2/15/06 10:05
103,197,2/15/06 10:05
103,199,2/15/06 10:05
103,206,2/15/06 10:05
103,215,2/15/06 10:05
103,221,2/15/06 10:05
103,271,2/15/06 10:05
103,285,2/15/06 10:05
103,315,2/15/06 10:05
103,318,2/15/06 10:05
103,333,2/15/06 10:05
103,347,2/15/06 10:05
103,356,2/15/06 10:05
103,360,2/15/06 10:05
103,378,2/15/06 10:05
103,437,2/15/06 10:05
103,585,2/15/06 10:05
103,609,2/15/06 10:05
103,639,2/15/06 10:05
103,643,2/15/06 10:05
103,692,2/15/06 10:05
103,735,2/15/06 10:05
103,822,2/15/06 10:05
103,895,2/15/06 10:05
103,903,2/15/06 10:05
103,912,2/15/06 10:05
103,942,2/15/06 10:05
103,956,2/15/06 10:05
104,19,2/15/06 10:05
104,39,2/15/06 10:05
104,40,2/15/06 10:05
104,59,2/15/06 10:05
104,70,2/15/06 10:05
104,136,2/15/06 10:05
104,156,2/15/06 10:05
104,184,2/15/06 10:05
104,198,2/15/06 10:05
104,233,2/15/06 10:05
104,259,2/15/06 10:05
104,287,2/15/06 10:05
104,309,2/15/06 10:05
104,313,2/15/06 10:05
104,394,2/15/06 10:05
104,401,2/15/06 10:05
104,463,2/15/06 10:05
104,506,2/15/06 10:05
104,516,2/15/06 10:05
104,583,2/15/06 10:05
104,600,2/15/06 10:05
104,607,2/15/06 10:05
104,657,2/15/06 10:05
104,677,2/15/06 10:05
104,739,2/15/06 10:05
104,892,2/15/06 10:05
104,904,2/15/06 10:05
104,926,2/15/06 10:05
104,945,2/15/06 10:05
104,984,2/15/06 10:05
104,999,2/15/06 10:05
105,12,2/15/06 10:05
105,15,2/15/06 10:05
105,21,2/15/06 10:05
105,29,2/15/06 10:05
105,42,2/15/06 10:05
105,116,2/15/06 10:05
105,158,2/15/06 10:05
105,239,2/15/06 10:05
105,280,2/15/06 10:05
105,283,2/15/06 10:05
105,315,2/15/06 10:05
105,333,2/15/06 10:05
105,372,2/15/06 10:05
105,377,2/15/06 10:05
105,530,2/15/06 10:05
105,558,2/15/06 10:05
105,561,2/15/06 10:05
105,606,2/15/06 10:05
105,649,2/15/06 10:05
105,686,2/15/06 10:05
105,750,2/15/06 10:05
105,795,2/15/06 10:05
105,831,2/15/06 10:05
105,835,2/15/06 10:05
105,858,2/15/06 10:05
105,864,2/15/06 10:05
105,893,2/15/06 10:05
105,906,2/15/06 10:05
105,910,2/15/06 10:05
105,915,2/15/06 10:05
105,954,2/15/06 10:05
105,990,2/15/06 10:05
105,993,2/15/06 10:05
105,994,2/15/06 10:05
106,44,2/15/06 10:05
106,83,2/15/06 10:05
106,108,2/15/06 10:05
106,126,2/15/06 10:05
106,136,2/15/06 10:05
106,166,2/15/06 10:05
106,189,2/15/06 10:05
106,194,2/15/06 10:05
106,204,2/15/06 10:05
106,229,2/15/06 10:05
106,241,2/15/06 10:05
106,345,2/15/06 10:05
106,365,2/15/06 10:05
106,399,2/15/06 10:05
106,439,2/15/06 10:05
106,457,2/15/06 10:05
106,469,2/15/06 10:05
106,500,2/15/06 10:05
106,505,2/15/06 10:05
106,559,2/15/06 10:05
106,566,2/15/06 10:05
106,585,2/15/06 10:05
106,639,2/15/06 10:05
106,654,2/15/06 10:05
106,659,2/15/06 10:05
106,675,2/15/06 10:05
106,687,2/15/06 10:05
106,752,2/15/06 10:05
106,763,2/15/06 10:05
106,780,2/15/06 10:05
106,858,2/15/06 10:05
106,866,2/15/06 10:05
106,881,2/15/06 10:05
106,894,2/15/06 10:05
106,934,2/15/06 10:05
107,62,2/15/06 10:05
107,112,2/15/06 10:05
107,133,2/15/06 10:05
107,136,2/15/06 10:05
107,138,2/15/06 10:05
107,162,2/15/06 10:05
107,165,2/15/06 10:05
107,172,2/15/06 10:05
107,209,2/15/06 10:05
107,220,2/15/06 10:05
107,239,2/15/06 10:05
107,277,2/15/06 10:05
107,292,2/15/06 10:05
107,338,2/15/06 10:05
107,348,2/15/06 10:05
107,369,2/15/06 10:05
107,388,2/15/06 10:05
107,392,2/15/06 10:05
107,409,2/15/06 10:05
107,430,2/15/06 10:05
107,445,2/15/06 10:05
107,454,2/15/06 10:05
107,458,2/15/06 10:05
107,467,2/15/06 10:05
107,520,2/15/06 10:05
107,534,2/15/06 10:05
107,548,2/15/06 10:05
107,571,2/15/06 10:05
107,574,2/15/06 10:05
107,603,2/15/06 10:05
107,606,2/15/06 10:05
107,637,2/15/06 10:05
107,774,2/15/06 10:05
107,781,2/15/06 10:05
107,796,2/15/06 10:05
107,831,2/15/06 10:05
107,849,2/15/06 10:05
107,859,2/15/06 10:05
107,879,2/15/06 10:05
107,905,2/15/06 10:05
107,973,2/15/06 10:05
107,977,2/15/06 10:05
108,1,2/15/06 10:05
108,6,2/15/06 10:05
108,9,2/15/06 10:05
108,137,2/15/06 10:05
108,208,2/15/06 10:05
108,219,2/15/06 10:05
108,242,2/15/06 10:05
108,278,2/15/06 10:05
108,302,2/15/06 10:05
108,350,2/15/06 10:05
108,378,2/15/06 10:05
108,379,2/15/06 10:05
108,495,2/15/06 10:05
108,507,2/15/06 10:05
108,517,2/15/06 10:05
108,561,2/15/06 10:05
108,567,2/15/06 10:05
108,648,2/15/06 10:05
108,652,2/15/06 10:05
108,655,2/15/06 10:05
108,673,2/15/06 10:05
108,693,2/15/06 10:05
108,696,2/15/06 10:05
108,702,2/15/06 10:05
108,721,2/15/06 10:05
108,733,2/15/06 10:05
108,741,2/15/06 10:05
108,744,2/15/06 10:05
108,887,2/15/06 10:05
108,892,2/15/06 10:05
108,894,2/15/06 10:05
108,920,2/15/06 10:05
108,958,2/15/06 10:05
108,966,2/15/06 10:05
109,12,2/15/06 10:05
109,48,2/15/06 10:05
109,77,2/15/06 10:05
109,157,2/15/06 10:05
109,174,2/15/06 10:05
109,190,2/15/06 10:05
109,243,2/15/06 10:05
109,281,2/15/06 10:05
109,393,2/15/06 10:05
109,463,2/15/06 10:05
109,622,2/15/06 10:05
109,657,2/15/06 10:05
109,694,2/15/06 10:05
109,700,2/15/06 10:05
109,732,2/15/06 10:05
109,753,2/15/06 10:05
109,785,2/15/06 10:05
109,786,2/15/06 10:05
109,863,2/15/06 10:05
109,885,2/15/06 10:05
109,955,2/15/06 10:05
109,967,2/15/06 10:05
110,8,2/15/06 10:05
110,27,2/15/06 10:05
110,62,2/15/06 10:05
110,120,2/15/06 10:05
110,126,2/15/06 10:05
110,156,2/15/06 10:05
110,292,2/15/06 10:05
110,343,2/15/06 10:05
